date,gross_return,turnover,cost,net_return,cum_gross,cum_net
2023-11-22,-0.006022478119242273,0.0,0.0,-0.006022478119242273,0.9211903868424438,0.8783088789545271
2023-11-24,0.0036503031400146537,1.380973994271994,0.0011047791954175953,0.0025455239445970586,0.924553011004086,0.880544635236658
2023-11-27,-0.004902098744989239,0.0,0.0,-0.004902098744989239,0.9200207608491668,0.8762281184853574
2023-11-28,0.0033030841590609276,0.0,0.0,0.0033030841590609276,0.9230596668503349,0.8791223737032501
2023-11-29,0.0020991967743866687,0.0,0.0,0.0020991967743866687,0.9249973507255536,0.880967824554419
2023-11-30,0.00526135069092389,0.0,0.0,0.00526135069092389,0.9298640861758961,0.8856029052268201
2023-12-01,0.0016072177038801842,1.6346991075414485,0.0013077592860331589,0.00029945841784702527,0.9313585801974004,0.88586810647166
2023-12-04,0.004267442611289677,0.0,0.0,0.004267442611289677,0.935333099488925,0.8896484977771997
2023-12-05,-0.007059432049167822,0.0,0.0,-0.007059432049167822,0.9287301790297454,0.8833680846594973
2023-12-06,-0.005599195277762661,0.0,0.0,-0.005599195277762661,0.9235300373970065,0.8784219342513456
2023-12-07,-0.013796056304173188,0.0,0.0,-0.013796056304173188,0.9107889650024822,0.8663031757875933
2023-12-08,-0.0002832858682456044,0.9451219099051165,0.0007560975279240932,-0.0010393833961696976,0.9105309513597429,0.8654027546506305
2023-12-11,-0.0012541957806911771,0.0,0.0,-0.0012541957806911771,0.9093889672823589,0.8643173701671492
2023-12-12,-0.012444347543129126,0.0,0.0,-0.012444347543129126,0.8980722149216098,0.8535615044252257
2023-12-13,0.004819457689243374,0.0,0.0,0.004819457689243374,0.9024004359633095,0.85767520798097
2023-12-14,0.01637493205164567,0.0,0.0,0.01637493205164567,0.9171771817855843,0.8717195812340395
2023-12-15,-0.005107163681371945,1.33004392213883,0.0010640351377110642,-0.006171198819083009,0.9124930077933858,0.8663400263837564
2023-12-18,0.003809608878899526,0.0,0.0,0.003809608878899526,0.9159692492578092,0.869640443040414
2023-12-19,0.0016980633706251652,0.0,0.0,0.0016980633706251652,0.917524623088593,0.8711171476223551
2023-12-20,0.0007465774918704946,0.0,0.0,0.0007465774918704946,0.9182096263204278,0.8717675040775524
2023-12-21,-0.008801950195325377,0.0,0.0,-0.008801950195325377,0.9101275909206871,0.8640942499247587
2023-12-22,0.0078062025111387155,1.3068144424641936,0.0010454515539713549,0.00676075095716736,0.9172322312063887,0.8699361759520204
