Date,Ticker,Close,Daily_Return,SMA_10,SMA_20,SMA_50,Volatility_20,Predicted_Return,Actual_Return,Split
2023-03-22,MSFT,264.917236328125,-0.5442404607260198,258.31012268066405,251.79007568359376,246.998349609375,1.7117071117321372,-0.02734391829904855,1.9721896855684484,Train
2023-03-22,TSLA,191.1499938964844,-3.2543819591966616,182.0789993286133,189.40300064086915,177.81019989013672,3.599064733206115,0.1673269312618762,0.5597736638161654,Train
2023-03-23,AAPL,156.38134765625,0.6969371003753722,152.4002456665039,149.66187286376953,145.87112976074218,1.4445396538640567,0.6894034492359367,0.8305615748011919,Train
2023-03-23,MSFT,270.14190673828125,1.9721896855684484,260.77551727294923,252.9035888671875,247.9592437744141,1.736588505592052,0.0030649216724209626,1.0480218617014758,Train
2023-03-23,TSLA,192.22000122070312,0.5597736638161654,184.00899963378907,188.91050033569337,179.27759994506837,3.598585366601544,0.42537991428956107,-0.9416281069083876,Train
2023-03-24,AAPL,157.68019104003906,0.8305615748011919,153.55640258789063,150.3280143737793,146.40175170898436,1.3585546125219097,0.6191217577828874,-1.2293142194845674,Train
2023-03-24,MSFT,272.9730529785156,1.0480218617014758,263.8869232177734,254.42864761352536,248.84244567871093,1.62638431314707,0.020018291019576515,-1.4933959814108388,Train
2023-03-24,TSLA,190.41000366210932,-0.9416281069083876,185.70599975585935,188.5870002746582,180.6213999938965,3.56014513563534,0.3914914599950047,0.7352522816861606,Train
2023-03-27,AAPL,155.74180603027344,-1.2293142194845674,154.32488098144532,150.83770828247071,146.89517791748048,1.405644373264268,0.8021449380221926,-0.3980328598042759,Train
2023-03-27,MSFT,268.896484375,-1.4933959814108388,266.07210540771484,255.70414962768555,249.5909329223633,1.6927101231075388,-0.013126429138793356,-0.4160840748138716,Train
2023-03-27,TSLA,191.8099975585937,0.7352522816861606,187.43899993896488,187.79599990844727,181.9863999938965,3.3199104241033166,-0.15454309562102084,-1.365932511618495,Train
2023-03-28,AAPL,155.1219024658203,-0.3980328598042759,154.82276916503906,151.34149703979492,147.3496792602539,1.407076546358217,0.9196758264322109,1.9790540473412,Train
2023-03-28,MSFT,267.77764892578125,-0.4160840748138716,267.4770111083984,256.95970687866213,250.30306854248047,1.695946155654914,0.15216640001100173,1.9183802041771392,Train
2023-03-28,TSLA,189.19000244140625,-1.365932511618495,188.03200073242184,186.96999969482425,183.32220001220705,3.325436439400041,0.12129086682277088,2.4789906342217005,Train
2023-03-29,AAPL,158.1918487548828,1.9790540473412,155.58829345703126,152.10210189819335,147.84239349365234,1.3873838955425786,0.5606294372478203,0.9889979619496448,Train
2023-03-29,MSFT,272.9146423339844,1.9183802041771392,268.9432037353516,258.6253494262695,251.09620544433596,1.6701854961345373,0.07603703814693245,1.261989024325194,Train
2023-03-29,TSLA,193.8800048828125,2.4789906342217005,189.3750015258789,186.5254997253418,184.57,3.3741221298834327,-0.04064813609486777,0.7220929756684091,Train
2023-03-30,AAPL,159.75636291503906,0.9889979619496448,156.22885437011718,152.9114128112793,148.38074157714843,1.3911085024954786,0.5022481567857688,1.564443537708904,Train
2023-03-30,MSFT,276.3587951660156,1.261989024325194,269.7069396972656,260.2277526855469,252.0463452148437,1.648658067183598,0.04581978091141028,1.496235806630608,Train
2023-03-30,TSLA,195.27999877929688,0.7220929756684091,190.49000091552733,186.74449996948243,185.9,3.100418253236668,0.18704431338289038,6.237201971890638,Train
2023-03-31,AAPL,162.2556610107422,1.564443537708904,157.2029800415039,153.59379501342772,148.96789764404298,1.2318627936681716,0.582387200073882,0.7701446369884346,Train
2023-03-31,MSFT,280.4937744140625,1.496235806630608,270.56993103027344,261.8335647583008,253.15449462890624,1.643524577059787,0.0153650707538459,-0.3711476822445769,Train
2023-03-31,TSLA,207.4600067138672,6.237201971890638,193.2230010986328,187.22800064086917,187.5058001708984,3.3034024131634547,-1.0721041668354994,-6.11684277968263,Train
2023-04-03,AAPL,163.50526428222656,0.7701446369884346,158.0659149169922,154.20090255737304,149.52895751953125,1.189858113650239,0.35953009198092106,-0.3249597474905719,Train
2023-04-03,MSFT,279.4527282714844,-0.3711476822445769,272.02931823730466,263.3104637145996,254.0809161376953,1.6584842464890512,0.15819096496924842,-0.0174072444495854,Train
2023-04-03,TSLA,194.7700042724609,-6.11684277968263,194.3750015258789,187.2760009765625,188.7328002929688,3.570650689271889,-0.36886075086703,-1.1244043709844886,Train
2023-04-04,AAPL,162.97393798828125,-0.3249597474905719,158.69073333740235,154.89115295410156,150.01572662353516,1.1228684448176127,0.27968257647441713,-1.129021989277812,Train
2023-04-04,MSFT,279.4040832519531,-0.0174072444495854,273.3330352783203,264.91724624633787,254.9605569458008,1.620459372449174,0.09509006044293447,-0.9889451306551612,Train
2023-04-04,TSLA,192.5800018310547,-1.1244043709844886,193.8750015258789,187.51950073242188,189.70940032958984,3.5022708112492413,-0.28370344051481533,-3.666007628760604,Train
2023-04-05,AAPL,161.13392639160156,-1.129021989277812,159.27422485351562,155.4269226074219,150.43779388427734,1.172121899311812,0.3887662371503293,0.5495700645251178,Train
2023-04-05,MSFT,276.64093017578125,-0.9889451306551612,274.5054046630859,266.407763671875,255.79541625976563,1.6514861717671845,0.13000633329552158,2.5533123661743984,Train
2023-04-05,TSLA,185.5200042724609,-3.666007628760604,193.31200256347657,187.6955009460449,190.54200042724608,3.535168443052264,0.056634012653122755,-0.2479553165553039,Train
2023-04-06,AAPL,162.01947021484375,0.5495700645251178,159.838037109375,156.11914138793946,150.8907373046875,1.08916324732934,0.13803490903091467,-1.5972337067959752,Train
2023-04-06,MSFT,283.7044372558594,2.5533123661743984,275.8616577148438,268.3185874938965,256.79930236816404,1.68496960831221,0.07421760124164317,-0.7579040850855923,Train
2023-04-06,TSLA,185.0599975585937,-0.2479553165553039,192.5960021972656,188.30250091552733,191.35460052490237,3.324801305563054,-0.262755963778233,-0.2972025607984818,Train
2023-04-10,AAPL,159.431640625,-1.5972337067959752,160.0131820678711,156.7847923278809,151.2506594848633,1.1086223876398942,0.2539994881394297,-0.7591128765512267,Train
2023-04-10,MSFT,281.5542297363281,-0.7579040850855923,276.719775390625,270.30334930419923,257.61674438476564,1.6422252907268486,0.05088251785220741,-2.2668296414176115,Train
2023-04-10,TSLA,184.509994506836,-0.2972025607984818,192.0060012817383,188.8560005187988,191.83940032958984,3.3283488742345324,-0.02810223401828631,1.235704757019196,Train
2023-04-11,AAPL,158.22137451171875,-0.7591128765512267,160.26113891601562,157.29300994873046,151.5476678466797,1.1191554655974734,0.36548249290593504,-0.4353182252510246,Train
2023-04-11,MSFT,275.171875,-2.2668296414176115,277.347314453125,271.70970993041993,258.3034344482422,1.741911837949245,0.09835794083113203,0.233341377548113,Train
2023-04-11,TSLA,186.7899932861328,1.235704757019196,191.50400085449215,189.4715003967285,192.0172003173828,3.333775453189064,-0.27184098074103136,-3.346003653646468,Train
2023-04-12,AAPL,157.53260803222656,-0.4353182252510246,160.50220947265626,157.66248931884766,151.88847381591796,1.102163757647033,0.8858388602407403,3.410364743239991,Train
2023-04-12,MSFT,275.81396484375,0.233341377548113,278.15094604492185,272.81397857666013,259.1087496948242,1.667388663046422,0.27498277967088014,2.239918865856927,Train
2023-04-12,TSLA,180.5399932861328,-3.346003653646468,190.63899993896484,189.33550033569333,192.29480010986327,3.245456875749638,0.3897760230002936,2.9688716127604264,Train
2023-04-13,AAPL,162.90504455566406,3.410364743239991,160.97352905273436,158.28091125488282,152.31138061523438,1.3098058354671525,0.33292161994363423,-0.2113965293652375,Train
2023-04-13,MSFT,281.9919738769531,2.239918865856927,279.0586791992188,274.00094146728514,259.9386343383789,1.6898601281668846,0.008242784073835729,-1.276536844585241,Train
2023-04-13,TSLA,185.8999938964844,2.9688716127604264,189.840998840332,189.60800018310547,192.5483999633789,3.2911689811904674,-0.1028693240715086,-0.484127986031857,Train
2023-04-14,AAPL,162.5606689453125,-0.2113965293652375,161.25395965576172,158.74140701293945,152.705,1.2692660220467666,0.34642666809925227,0.0121179968115781,Train
2023-04-14,MSFT,278.3922424316406,-1.276536844585241,279.26202392578125,274.48448181152344,260.60064025878904,1.5021948380146306,0.07063390533467534,0.9296062410186324,Train
2023-04-14,TSLA,185.0,-0.484127986031857,188.81299896240236,189.65149993896483,192.62019989013672,3.2652042123837424,-0.08085452215457173,1.1026990735853115,Train
2023-04-17,AAPL,162.5803680419922,0.0121179968115781,161.28643035888672,159.2447052001953,152.9931036376953,1.2557814865720938,0.31021472956406176,0.7504551675774129,Train
2023-04-17,MSFT,280.9801940917969,0.9296062410186324,279.3106658935547,274.94029846191404,261.0843981933594,1.4948858585177711,0.11136664188184138,-0.1488950065921535,Train
2023-04-17,TSLA,187.0399932861328,1.1026990735853115,186.7709976196289,189.99699935913085,192.59559967041017,3.228553516123679,-0.26254296181091413,-1.4595786064656058,Train
2023-04-18,AAPL,163.8004608154297,0.7504551675774129,161.31595001220705,159.6909324645996,153.23330017089845,1.227304914022196,0.42577813940009984,0.6968160735147277,Train
2023-04-18,MSFT,280.56182861328125,-0.1488950065921535,279.42157592773435,275.7254470825195,261.6811010742188,1.3513026487319386,0.158798713157383,0.0277697708694679,Train
2023-04-18,TSLA,184.3099975585937,-1.4595786064656058,185.7249969482422,190.04999923706052,192.48219970703124,3.229664843021395,-0.02597527761603443,-2.0183393575926023,Train
2023-04-19,AAPL,164.9418487548828,0.6968160735147277,161.5127410888672,160.10173721313475,153.55075256347655,1.212914648920379,0.19869331158234835,-0.5846269099522239,Train
2023-04-19,MSFT,280.6397399902344,0.0277697708694679,279.5451416015625,276.43908843994143,262.3100299072266,1.3509847869276692,0.09049535957595968,-0.8112546287773026,Train
2023-04-19,TSLA,180.58999633789065,-2.0183393575926023,184.52599639892577,189.20049896240235,192.19879974365236,2.6930536700530405,-0.5251874821461947,-9.745828230593878,Train
2023-04-20,AAPL,163.97755432128906,-0.5846269099522239,161.79710388183594,160.5356643676758,153.7915426635742,1.1984349602486886,0.19961490381559874,-0.9780919864293524,Train
2023-04-20,MSFT,278.363037109375,-0.8112546287773026,279.71735229492185,277.1113784790039,262.6839923095703,1.3607385887541428,0.09723295423569014,-0.1223386760804245,Train
2023-04-20,TSLA,162.99000549316406,-9.745828230593878,182.2729965209961,187.79249954223636,191.52239990234372,3.3615891290892765,-0.03945268790064724,1.2822849668400638,Train
2023-04-21,AAPL,162.3737030029297,-0.9780919864293524,161.83252716064453,160.83528213500978,154.05389862060548,1.2259062839817485,0.27813277876476206,0.1878713765196327,Train
2023-04-21,MSFT,278.0224914550781,-0.1223386760804245,279.14915771484374,277.5054077148437,263.0672546386719,1.301045149822082,0.11433474655572383,-1.396263831000755,Train
2023-04-21,TSLA,165.0800018310547,1.2822849668400638,180.27499694824215,186.4354995727539,190.79820007324216,3.3801085319545168,-0.4753547959190221,-1.5325895028073244,Train
2023-04-24,AAPL,162.6787567138672,0.1878713765196327,162.15723876953126,161.08521041870117,154.34298736572265,1.2167663362122283,0.2311290120199872,-0.9435702819023728,Train
2023-04-24,MSFT,274.1405639648437,-1.396263831000755,278.4077911376953,277.5637832641602,263.43324127197263,1.3269803755779426,0.07778503513752098,-2.253613977810154,Train
2023-04-24,TSLA,162.5500030517578,-1.5325895028073244,178.07899780273436,185.04249954223636,189.90279998779295,3.384888244605709,-0.15335752661817176,-1.1565701922588656,Train
2023-04-25,AAPL,161.14376831054688,-0.9435702819023728,162.44947814941406,161.35530853271484,154.59409545898438,1.2011328980172336,0.35634954696008864,-0.0061075392790543,Train
2023-04-25,MSFT,267.9624938964844,-2.253613977810154,277.6868530273438,277.5170837402344,263.6857601928711,1.382625878194912,0.42142064820241987,7.243484069132,Train
2023-04-25,TSLA,160.6699981689453,-1.1565701922588656,175.4669982910156,183.4854995727539,189.1783999633789,3.3681172064795364,-0.4749562469158243,-4.306963495243776,Train
2023-04-26,AAPL,161.13392639160156,-0.0061075392790543,162.80960998535156,161.6559097290039,154.78911712646484,1.194428686674019,0.435636285858728,2.8395163556161007,Train
2023-04-26,MSFT,287.372314453125,7.243484069132,278.8426879882812,278.49681701660154,264.16692596435547,2.125169692408865,0.08400153387655002,3.2027535157003406,Train
2023-04-26,TSLA,153.75,-4.306963495243776,172.78799896240236,181.7134994506836,188.36059997558596,3.455957268587488,0.7507005872182694,4.188619474085376,Train
2023-04-27,AAPL,165.7093505859375,2.8395163556161007,163.0900405883789,162.03178482055665,155.0884393310547,1.2747891486749636,0.2883433509152895,0.7541026054684652,Train
2023-04-27,MSFT,296.5761413574219,3.2027535157003406,280.3011047363281,279.6798919677734,264.8156704711914,2.1926093171983627,0.12239514583791902,0.7971635096885699,Train
2023-04-27,TSLA,160.19000244140625,4.188619474085376,170.21699981689454,180.02899932861328,187.37940002441405,3.565268111686388,0.6194124710813353,2.5719427270091355,Train
2023-04-28,AAPL,166.95896911621094,0.7541026054684652,163.52987060546874,162.39191513061525,155.3708361816406,1.2685927762147409,0.1983772661797185,-0.0530167596386799,Train
2023-04-28,MSFT,298.9403381347656,0.7971635096885699,282.3559143066406,280.80896911621096,265.5539242553711,2.185878326042366,0.09774295454620113,-0.5532746741241046,Train
2023-04-28,TSLA,164.30999755859375,2.5719427270091355,168.14799957275392,178.48049926757812,186.38079986572265,3.632602504423065,0.12401101786536854,-1.509339519437758,Train
2023-05-01,AAPL,166.87045288085938,-0.0530167596386799,163.95887908935546,162.6226547241211,155.68334350585937,1.2298966507315638,0.2146569047268536,-0.619164811482642,Train
2023-05-01,MSFT,297.286376953125,-0.5532746741241046,283.9865325927734,281.6485992431641,266.39861541748047,2.18058694141967,0.301751844492705,-0.0490890501237961,Train
2023-05-01,TSLA,161.8300018310547,-1.509339519437758,165.6270004272461,176.1989990234375,185.5766000366211,3.234407945796883,-0.1801947906665209,-0.939259874721976,Train
2023-05-02,AAPL,165.83724975585938,-0.619164811482642,164.16255798339844,162.7392539978027,155.99801483154295,1.2321064794352077,0.38757868924438343,-0.6467334847828243,Train
2023-05-02,MSFT,297.14044189453125,-0.0490890501237961,285.64439392089844,282.5329849243164,267.31997283935544,2.176452914400121,0.2476046170323615,-0.3306973267528712,Train
2023-05-02,TSLA,160.30999755859375,-0.939259874721976,163.22700042724608,174.47599868774415,184.6166000366211,3.018744782061669,0.22302648217010457,0.1871393277566246,Train
2023-05-03,AAPL,164.7647247314453,-0.6467334847828243,164.14484558105468,162.82879333496095,156.3713299560547,1.2397219624433578,0.3202911834393325,-0.9913483220675312,Train
2023-05-03,MSFT,296.1578063964844,-0.3306973267528712,287.1962005615234,283.370671081543,268.3265588378906,2.180203395657128,0.09910003457280325,0.3317945625013641,Train
2023-05-03,TSLA,160.61000061035156,0.1871393277566246,161.2290008544922,172.87749862670898,183.8814001464844,3.0283969473780226,0.24163878594760418,0.3673471985857102,Train
2023-05-04,AAPL,163.13133239746094,-0.9913483220675312,164.0602233886719,162.9286636352539,156.70351593017577,1.2331260548432903,0.5727403580202348,4.692724470873788,Train
2023-05-04,MSFT,297.14044189453125,0.3317945625013641,289.0739410400391,284.3956466674805,269.37536987304685,2.1585689503944208,0.09996990338225059,1.7157253927358118,Train
2023-05-04,TSLA,161.1999969482422,0.3673471985857102,161.05,171.66149826049804,183.08820007324215,2.965244180979248,1.345831530908413,5.496278398315546,Train
2023-05-05,AAPL,170.78663635253906,4.692724470873788,164.90151672363282,163.36702194213868,157.17916534423827,1.6089065347899705,0.2114093818635073,-0.0403478239737742,Train
2023-05-05,MSFT,302.2385559082031,1.7157253927358118,291.49554748535155,285.32235260009764,270.4627081298828,2.1219919115025934,0.08534886515928036,-0.6438064438804125,Train
2023-05-05,TSLA,170.05999755859375,5.496278398315546,161.5479995727539,170.91149826049804,182.44799987792967,3.269524395689184,0.4837712262882247,1.0172855182730478,Train
2023-05-08,AAPL,170.7177276611328,-0.0403478239737742,165.70541381835938,163.93132629394532,157.70637268066406,1.550096331906474,0.17865949512527832,-0.9971168620533266,Train
2023-05-08,MSFT,300.292724609375,-0.6438064438804125,294.1107635498047,286.25927734375,271.6191250610352,2.1190426046273894,0.07613313484138301,-0.5345837679542775,Train
2023-05-08,TSLA,171.7899932861328,1.0172855182730478,162.4719985961914,170.2754981994629,181.9461996459961,3.2842383162759803,0.08811095490325357,-1.5367597024416146,Train
2023-05-09,AAPL,169.01547241210938,-0.9971168620533266,166.49258422851562,164.47103118896484,158.17572357177735,1.559971701816219,0.25371208652374605,1.0420979437910427,Train
2023-05-09,MSFT,298.6874084472656,-0.5345837679542775,297.1832550048828,287.43505401611327,272.7251443481445,2.040689341227518,0.11519571423874002,1.7296339197307775,Train
2023-05-09,TSLA,169.14999389648438,-1.5367597024416146,163.31999816894532,169.39349822998048,181.17659942626952,3.274324071225517,0.24417306459083687,-0.3606270365725583,Train
2023-05-10,AAPL,170.7767791748047,1.0420979437910427,167.45686950683594,165.13323974609375,158.69033660888672,1.5562086554792822,0.3520426206819492,0.1094618517271328,Train
2023-05-10,MSFT,303.8536071777344,1.7296339197307775,298.8313842773438,288.8370361328125,273.9488864135742,2.0604304083825653,0.07627163925306862,-0.7044419949430947,Train
2023-05-10,TSLA,168.5399932861328,-0.3606270365725583,164.7989974975586,168.79349822998046,180.43319915771485,3.202255567739284,0.5012291453240818,2.1003967520705658,Train
2023-05-11,AAPL,170.96371459960938,0.1094618517271328,167.98230590820313,165.53617324829102,159.2500158691406,1.38782429365542,0.1735688157363537,-0.5417484285912932,Train
2023-05-11,MSFT,301.713134765625,-0.7044419949430947,299.34508361816404,289.8230941772461,275.19111328125,2.0349667258637685,0.0828193969923347,-0.3675807178570967,Train
2023-05-11,TSLA,172.0800018310547,2.1003967520705658,165.98799743652344,168.10249862670898,179.81939910888673,3.161316765875485,0.13985463410320154,-2.3826162598143963,Train
2023-05-12,AAPL,170.0375213623047,-0.5417484285912932,168.2901611328125,165.91001586914064,159.7793634033203,1.3955576514660866,0.2232611970347861,-0.2897273847118575,Train
2023-05-12,MSFT,300.6040954589844,-0.3675807178570967,299.51145935058594,290.9336868286133,276.3169805908203,2.006499604209888,0.11539264794857294,0.1585958450568636,Train
2023-05-12,TSLA,167.97999572753906,-2.3826162598143963,166.35499725341796,167.25149841308593,179.3609991455078,3.194304123400681,0.3302886027395298,-0.9703474612936968,Train
2023-05-15,AAPL,169.5448760986328,-0.2897273847118575,168.55760345458984,166.25824127197265,160.1981005859375,1.3997113341006313,0.23359786493550636,0.0,Train
2023-05-15,MSFT,301.0808410644531,0.1585958450568636,299.8909057617187,291.93871917724607,277.3710467529297,2.003255642145636,0.13121070152800815,0.7367458772040925,Train
2023-05-15,TSLA,166.35000610351562,-0.9703474612936968,166.80699768066407,166.21699905395508,178.73219940185547,3.1754716444885296,0.43999881514688866,0.1021930644472091,Train
2023-05-16,AAPL,169.5448760986328,0.0,168.9283660888672,166.54546203613282,160.56173583984375,1.3947667277864737,0.23954329862675003,0.3603001018873231,Train
2023-05-16,MSFT,303.2990417480469,0.7367458772040925,300.5067657470703,293.0755798339844,278.4387326049805,2.0010958716999623,0.09978353440489414,0.9451624656148016,Train
2023-05-16,TSLA,166.52000427246094,0.1021930644472091,167.4279983520508,165.32749938964844,178.18639953613285,3.170747638982676,0.6849551604020404,4.407876621166107,Train
2023-05-17,AAPL,170.15574645996094,0.3603001018873231,169.46746826171875,166.80615692138673,160.98147216796875,1.3902461020791694,0.23374012984315912,1.3666086556335388,Train
2023-05-17,MSFT,306.16571044921875,0.9451624656148016,301.50755615234374,294.3518783569336,279.6166781616211,2.002415161221274,0.1000288401911863,1.439500548122008,Train
2023-05-17,TSLA,173.86000061035156,4.407876621166107,168.75299835205078,164.9909996032715,177.9093994140625,3.326032089169601,0.6562917120598677,1.742780840135616,Train
2023-05-18,AAPL,172.48110961914062,1.3666086556335388,170.4024459838867,167.2313346862793,161.42272369384764,1.4032956573955684,0.20965871601055125,0.062855402848716,Train
2023-05-18,MSFT,310.5729675292969,1.439500548122008,302.85080871582034,295.9623748779297,280.89152587890624,1.990735561757878,0.05118788899872161,-0.0565400607555055,Train
2023-05-18,TSLA,176.88999938964844,1.742780840135616,170.3219985961914,165.6859992980957,177.80719940185546,2.4577308741799038,0.46172258395831245,1.8373000232992265,Train
2023-05-19,AAPL,172.5895233154297,0.062855402848716,170.58273468017578,167.74212570190429,161.9110122680664,1.3738649449895275,0.13993952318231087,-0.5480766348915034,Train
2023-05-19,MSFT,310.3973693847656,-0.0565400607555055,303.6666900634765,297.58111877441405,282.189714050293,1.9895900046476356,0.0873803499263274,0.8921256410687528,Train
2023-05-19,TSLA,180.13999938964844,1.8373000232992265,171.3299987792969,166.4389991760254,177.95159942626952,2.470858553230427,0.5528298653546357,4.846228354123516,Train
2023-05-22,AAPL,171.6436004638672,-0.5480766348915034,170.67532196044922,168.19036788940429,162.4215118408203,1.38722118110423,0.19913972315566814,-1.5155080503892138,Train
2023-05-22,MSFT,313.16650390625,0.8921256410687528,304.9540679931641,299.53241577148435,283.6158642578125,1.935597191676642,0.05953804782520579,-1.843168476608481,Train
2023-05-22,TSLA,188.8699951171875,4.846228354123516,173.03799896240236,167.75499877929687,178.26019927978516,2.607203234592133,0.3320216443200973,-1.641335799687582,Train
2023-05-23,AAPL,169.04232788085938,-1.5155080503892138,170.67800750732422,168.5852958679199,162.84121795654298,1.4192440472817245,0.2595591546444329,0.1632101074906522,Train
2023-05-23,MSFT,307.3943176269531,-1.843168476608481,305.8247589111328,301.50400695800784,284.82285736083986,1.90473084756345,0.11575812569928692,-0.447258564414299,Train
2023-05-23,TSLA,185.7700042724609,-1.641335799687582,174.7,169.00999908447267,178.4859994506836,2.6283721893799066,0.2797214851144357,-1.5449266889003166,Train
2023-05-24,AAPL,169.31822204589844,0.1632101074906522,170.5321517944336,168.99451065063477,163.2247219848633,1.4181471803809906,0.28379535530960065,0.6692237032078552,Train
2023-05-24,MSFT,306.0194702148437,-0.447258564414299,306.0413452148438,302.4363647460938,285.8686749267578,1.1368898150668796,0.16625277472967104,3.845777962245589,Train
2023-05-24,TSLA,182.8999938964844,-1.5449266889003166,176.13600006103516,170.46749877929688,178.47879943847656,2.4117102739636245,0.4600195195352815,0.8583965973816721,Train
2023-05-25,AAPL,170.4513397216797,0.6692237032078552,170.4809143066406,169.2316101074219,163.62301666259765,1.2871525439995877,0.302570041224747,1.4104757455196015,Train
2023-05-25,MSFT,317.7882995605469,3.845777962245589,307.64886169433595,303.49697265625,287.0593865966797,1.2281096436256842,0.12133474080922303,2.138556250298307,Train
2023-05-25,TSLA,184.47000122070312,0.8583965973816721,177.375,171.6814987182617,178.55919952392577,2.284227085612744,0.7570891994267296,4.716212332992487,Train
2023-05-26,AAPL,172.8555145263672,1.4104757455196015,170.76271362304686,169.52643737792968,164.01311187744142,1.3115327917654815,0.24021392329511038,1.06598021814297,Train
2023-05-26,MSFT,324.5843811035156,2.138556250298307,310.04689025878906,304.7791748046875,288.1766455078125,1.288768004576481,-0.03746072231722414,-0.5046737108687971,Train
2023-05-26,TSLA,193.1699981689453,4.716212332992487,179.8940002441406,173.1244987487793,178.73999938964843,2.421316562861943,1.0689524826330246,4.136255924264187,Train
2023-05-30,AAPL,174.6981201171875,1.06598021814297,171.27803802490234,169.9178207397461,164.45678619384765,1.3247935269253976,0.20115997594172225,-0.0282120314968548,Train
2023-05-30,MSFT,322.9462890625,-0.5046737108687971,312.2334350585937,306.0621704101562,289.1982940673828,1.2868803722665336,-0.01871848878678987,-0.8514024923117147,Train
2023-05-30,TSLA,201.16000366210932,4.136255924264187,183.375,175.09099884033202,179.16059936523436,2.461794758612428,0.8647882684278976,1.3770078361723836,Train
2023-05-31,AAPL,174.64883422851562,-0.0282120314968548,171.78843383789064,170.3583999633789,164.85224456787108,1.31119792147939,0.3189945876268143,1.6022490722786609,Train
2023-05-31,MSFT,320.1967163085937,-0.8514024923117147,313.92320251464844,307.21498413085936,290.30505126953125,1.3145651556826174,0.267310801901186,1.275899462896568,Train
2023-05-31,TSLA,203.92999267578125,1.3770078361723836,187.11599884033205,177.2719985961914,179.57419921875,2.4137354680327827,0.894109840364643,1.7604137329555236,Train
2023-06-01,AAPL,177.4471435546875,1.6022490722786609,172.51757354736327,170.992520904541,165.26667236328126,1.3250564730223622,0.17785298838258443,0.4775230850405876,Train
2023-06-01,MSFT,324.2821044921875,1.275899462896568,315.73484191894534,308.6211990356445,291.4633551025391,1.317775036727577,0.16650081891065557,0.8479423636721606,Train
2023-06-01,TSLA,207.5200042724609,1.7604137329555236,190.48199920654295,179.61749877929688,179.77299926757811,2.4033060937634576,1.3104786951655305,3.1081326211683136,Train
2023-06-02,AAPL,178.29449462890625,0.4775230850405876,173.09891204833986,171.75067901611328,165.72658203125,1.2851739000660105,0.17139727033818145,-0.7571006481291609,Train
2023-06-02,MSFT,327.0318298339844,0.8479423636721606,317.38072814941404,310.1157684326172,292.70564697265627,1.320126359671888,0.04466634124161672,0.1609902186217704,Train
2023-06-02,TSLA,213.97000122070312,3.1081326211683136,194.18999938964845,182.25599899291996,180.2293994140625,2.424386628247158,1.2162863230131549,1.7011727666879528,Train
2023-06-05,AAPL,176.9446258544922,-0.7571006481291609,173.5344223022461,172.05857849121094,166.13784759521485,0.8393886478660988,0.22102449631759313,-0.2060322468233844,Train
2023-06-05,MSFT,327.5583190917969,0.1609902186217704,319.0968231201172,311.3817565917969,293.8539752197266,1.2894838306845533,0.045221652716149495,-0.6727485367912678,Train
2023-06-05,TSLA,217.6100006103516,1.7011727666879528,197.93699951171877,184.6334991455078,180.73719940185543,2.23221106467068,0.9913954770214143,1.7002881015874216,Train
