Date,Ticker,Open,High,Low,Close,Volume,Daily_Return,Target_Next_Return,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,Volatility_10,Volatility_20,Bollinger_Upper,Bollinger_Lower,Bollinger_Width,RSI_14,Volume_Change,Volume_SMA_10,High_Low_Spread,Close_to_SMA20_Ratio,Return_Lag_1,Return_Lag_2,Return_Lag_3,Ticker_AAPL,Ticker_MSFT,Ticker_TSLA
2023-03-21,TSLA,188.27999877929688,198.0,188.0399932861328,197.5800018310547,153391400,7.8199191438224736,-3.2543819591966616,181.16399993896485,189.8885009765625,176.38259994506836,186.06658635881533,185.2607643927132,0.8058219661021155,1.9182164875577483,3.8289394215209103,3.548614052746217,212.1548899239499,167.62211202917513,0.23452066694797566,59.159918452538825,18.28053335636359,150832400.0,0.050409994035650024,1.0405053534834188,1.7320796272765726,-2.172378153438792,2.0393505108375454,0.0,0.0,1.0
2023-03-22,AAPL,156.7454392443716,159.53989288471735,155.27932775015748,155.29901123046875,75701800,-0.9103433987471155,0.6969371003753722,151.57962036132812,149.19301376342773,145.3122528076172,152.05197387813806,149.29136244984346,2.7606114282945953,2.2559378766638094,1.3054068273959916,1.4418205911834607,157.20036159175442,141.18566593510104,0.10734212851311888,63.61295111899625,2.385096763111938,75611410.0,0.027434592794908737,1.040926832383205,1.194400207764601,1.5483857025543557,-0.5453833559121213,1.0,0.0,0.0
2023-03-22,MSFT,265.9971667055635,273.43031336043435,264.81019934883693,264.917236328125,34873300,-0.5442404607260198,1.9721896855684484,258.31012268066405,251.79007568359376,246.998349609375,259.163756316236,253.79604685113196,5.367709465104042,3.519497445423608,2.0367208561311827,1.7117071117321372,272.16733568419943,231.41281568298808,0.1618591197074208,58.692623358069696,0.9103351688576344,40517010.0,0.03253889452825409,1.0521353377764864,0.5693812403537502,-2.5766590877073225,1.169398909586139,0.0,1.0,0.0
2023-03-22,TSLA,199.3000030517578,200.66000366210935,190.9499969482422,191.1499938964844,150376400,-3.2543819591966616,0.5597736638161654,182.0789993286133,189.40300064086915,177.81019989013672,186.84864905691828,185.69700361521478,1.1516454417034936,1.7649022783868975,3.8517823100890887,3.599064733206115,211.07770436977955,167.72829691195875,0.22887392127443898,54.585265219474785,-1.965559998800459,150680260.0,0.05079783951824517,1.0092236830974382,7.8199191438224736,1.7320796272765726,-2.172378153438792,0.0,0.0,1.0
2023-03-23,AAPL,156.28296029217628,158.95934282613845,155.15139299961646,156.38134765625,67622100,0.6969371003753722,0.8305615748011919,152.4002456665039,149.66187286376953,145.87112976074218,152.71803138246298,149.8165465392069,2.901484843256071,2.3850472699822616,1.139484189431216,1.4445396538640567,158.20948813448865,141.1142575930504,0.11422568897690637,65.1911596290876,-10.67306193511911,76990260.0,0.024350409326900316,1.0448977061686038,-0.9103433987471155,1.194400207764601,1.5483857025543557,1.0,0.0,0.0
2023-03-23,MSFT,270.414324094494,273.4498402612258,267.7485235593219,270.14190673828125,36610900,1.9721896855684484,1.0480218617014758,260.77551727294923,252.9035888671875,247.95924377441406,260.8527025350122,255.00685128721707,5.845851247795139,3.9847682058979146,2.017427737395227,1.736588505592052,274.7595421742481,231.0476355601269,0.1728401989466292,62.48629120152318,4.982608471237304,41512760.0,0.021104895463062927,1.0681616182210307,-0.5442404607260198,0.5693812403537502,-2.5766590877073225,0.0,1.0,0.0
2023-03-23,TSLA,195.25999450683597,199.30999755859372,188.6499938964844,192.22000122070312,144193900,0.5597736638161654,-0.9416281069083876,184.00899963378907,188.91050033569337,179.27759994506835,187.6750109282698,186.18018862302876,1.4948223052410583,1.7108862837577297,3.3280575945563955,3.598585366601544,209.80697204082,168.01402863056674,0.2212314473572794,55.20600606649312,-4.111349919269247,148097270.0,0.05545730722303824,1.0175188826408736,-3.2543819591966616,7.8199191438224736,1.7320796272765726,0.0,0.0,1.0
2023-03-24,AAPL,156.31248202721346,157.76874417421377,155.3186840441415,157.68019104003906,59196500,0.8305615748011919,-1.2293142194845674,153.55640258789063,150.3280143737793,146.40175170898436,153.48144056055162,150.39903872445373,3.082401836097887,2.524518183205387,0.9149010336753349,1.3585546125219095,159.2052340750128,141.45079467254578,0.11810466250370308,67.03872874929725,-12.459831918854935,76052670.0,0.015538160588923565,1.0489075618864967,0.6969371003753722,-0.9103433987471155,1.194400207764601,1.0,0.0,0.0
2023-03-24,MSFT,269.7332022897182,273.03142599171395,267.8262812456373,272.9730529785156,28172000,1.0480218617014758,-1.4933959814108388,263.8869232177734,254.42864761352538,248.84244567871093,262.71737183401274,256.3376810421281,6.379690791884627,4.463752723095258,1.8243535035060454,1.62638431314707,277.4455270793959,231.41176814765484,0.1809299360096662,64.39454575355927,-23.050239136432047,41496570.0,0.01906834645134854,1.0728864675378813,1.9721896855684484,-0.5442404607260198,0.5693812403537502,0.0,1.0,0.0
2023-03-24,TSLA,191.6499938964844,192.3600006103516,187.1499938964844,190.41000366210935,116312400,-0.9416281069083876,0.7352522816861606,185.70599975585938,188.5870002746582,180.6213999938965,188.09577904116819,186.49350825555322,1.6022707856149623,1.6891631841291763,3.384432281403102,3.56014513563534,209.16184172263505,168.01215882668137,0.21819999700946116,53.86480299297816,-19.33611616025366,140579620.0,0.027362043031691582,1.0096666439616522,0.5597736638161654,-3.2543819591966616,7.8199191438224736,0.0,0.0,1.0
2023-03-27,AAPL,157.37518971960662,158.19188156427322,155.33837722493854,155.74180603027344,52390300,-1.2293142194845674,-0.39803285980427594,154.32488098144532,150.83770828247071,146.89517791748048,153.82918909435497,150.79479926562556,3.0343898287294166,2.626492512310193,1.083112448331721,1.405644373264268,159.72990528871023,141.9455112762312,0.1179041647806963,61.76943166863044,-11.497639218534882,72845990.0,0.018322019065195677,1.032512412205434,0.8305615748011919,0.6969371003753722,-0.9103433987471155,1.0,0.0,0.0
2023-03-27,MSFT,272.90492269572303,273.8389205347129,268.0597550905618,268.896484375,26840200,-1.4933959814108388,-0.41608407481387166,266.07210540771484,255.70414962768555,249.5909329223633,263.6680045326261,257.267962770489,6.400041762137107,4.851010530903627,1.9785064348330288,1.6927101231075388,278.97052224806595,232.4377770073052,0.181978842770108,59.686511275261275,-4.72738889677694,40846620.0,0.021492156945018034,1.0515921809111153,1.0480218617014758,1.9721896855684484,-0.5442404607260198,0.0,1.0,0.0
2023-03-27,TSLA,194.4199981689453,197.38999938964844,189.94000244140625,191.80999755859372,120851600,0.7352522816861606,-1.365932511618495,187.43899993896486,187.79599990844727,181.9863999938965,188.66719727461827,186.88732227800065,1.7798749966176217,1.7073055466268656,3.3829739545373676,3.3199104241033166,206.41137291766643,169.18062689922812,0.1982510066060445,54.77991121724256,3.902593360639117,135885750.0,0.03884050384791011,1.0213742446702982,-0.9416281069083876,0.5597736638161654,-3.2543819591966616,0.0,0.0,1.0
2023-03-28,AAPL,155.4367781198492,155.94844355059743,153.47868455836303,155.1219024658203,45992200,-0.39803285980427594,1.9790540473412,154.82276916503906,151.34149703979492,147.3496792602539,154.0280680745804,151.11532542860294,2.9127426459774597,2.6837425390436467,1.0675752773816611,1.4070765463582173,159.9904871676094,142.69250691198044,0.1142976684780677,60.14137673640136,-12.212375191590807,70075620.0,0.01592140731241091,1.024979305081351,-1.2293142194845674,0.8305615748011919,0.6969371003753722,1.0,0.0,0.0
2023-03-28,MSFT,268.32248351379377,268.6630125541161,264.68373074732534,267.77764892578125,21878600,-0.41608407481387166,1.9183802041771392,267.4770111083984,256.95970687866213,250.30306854248047,264.3002575161885,258.0464580412514,6.253799474937068,5.131568319710316,1.901243672161286,1.695946155654914,279.97251864198984,233.9468951153344,0.17911611157148855,58.42399226286723,-18.485704279401794,39672450.0,0.0148603956407642,1.0420997602251603,-1.4933959814108388,1.0480218617014758,1.9721896855684484,0.0,1.0,0.0
2023-03-28,TSLA,192.0,192.3500061035156,185.42999267578125,189.19000244140625,98654600,-1.365932511618495,2.4789906342217005,188.03200073242186,186.96999969482422,183.32220001220702,188.7476288387395,187.05789117899366,1.6897376597458447,1.7037919692506616,3.1317090054509973,3.325436439400041,203.59853325344213,170.34146613620632,0.1778738148982114,52.67420820669016,-18.367154427413457,131379420.0,0.036577056601484706,1.0118735773129677,0.7352522816861606,-0.9416281069083876,0.5597736638161654,0.0,0.0,1.0
2023-03-29,AAPL,156.8142905620551,158.46735739062942,156.79462209814082,158.1918487548828,51305700,1.9790540473412,0.9889979619496447,155.58829345703126,152.10210189819335,147.84239349365234,154.66864971770383,151.63951234166072,3.02913737604311,2.7528215064435395,1.1865451805037681,1.3873838955425786,160.31969573461203,143.88450806177468,0.10805365256449857,65.0537102960003,11.553045951270002,67489400.0,0.010574092822446802,1.0400372301282563,-0.39803285980427594,-1.2293142194845674,0.8305615748011919,1.0,0.0,0.0
2023-03-29,MSFT,271.4065938576128,273.52758857930763,270.8714980799914,272.9146423339844,25087000,1.9183802041771392,1.261989024325194,268.9432037353516,258.6253494262695,251.09620544433594,265.6255474881571,259.1478050258983,6.477742462258789,5.40080314822001,1.9113980884414135,1.6701854961345373,281.1657252836818,236.08497356885718,0.17430909930071076,62.360680059267494,14.664558061301914,37578350.0,0.009732312185968369,1.0552509370771814,-0.41608407481387166,-1.4933959814108388,1.0480218617014758,0.0,1.0,0.0
2023-03-29,TSLA,193.1300048828125,195.2899932861328,189.44000244140625,193.8800048828125,123660000,2.4789906342217005,0.7220929756684091,189.3750015258789,186.5254997253418,184.57,189.53722515321226,187.5632329348321,1.9739922183801752,1.7578320190765644,3.1189190027549922,3.3741221298834327,201.7954911571815,171.25550829350212,0.1637308727688675,55.93922343696911,25.346410608324387,129145860.0,0.030173255092821413,1.0394289529758676,-1.365932511618495,0.7352522816861606,-0.9416281069083876,0.0,0.0,1.0
2023-03-30,AAPL,158.93967116064357,159.86459953343115,158.68384597812414,159.75636291503906,49501700,0.9889979619496447,1.5644435377089039,156.22885437011718,152.9114128112793,148.38074157714843,155.45137482498617,152.24076053228134,3.2106142927048325,2.844380063695798,1.1037112513764775,1.3911085024954786,160.77144849342008,145.0513771291385,0.1028050887456192,67.26769945244929,-3.5161785142781454,64823460.0,0.007390964176712949,1.0447641544729411,1.9790540473412,-0.39803285980427594,-1.2293142194845674,1.0,0.0,0.0
2023-03-30,MSFT,276.53394388967973,276.7576972006701,273.8584053599599,276.3587951660156,25053400,1.261989024325194,1.496235806630608,269.7069396972656,260.2277526855469,252.04634521484374,267.2768163616738,260.42269318442555,6.854123177248255,5.691467154025659,1.5072004845522338,1.648658067183598,283.03836160627446,237.41714376481926,0.17531265351464193,64.76929622984791,-0.1339339099932224,34606810.0,0.010491042410894037,1.0619881711846513,1.9183802041771392,-0.41608407481387166,-1.4933959814108388,0.0,1.0,0.0
2023-03-30,TSLA,195.5800018310547,197.3300018310547,194.4199981689453,195.27999877929688,110252200,0.7220929756684091,6.237201971890638,190.49000091552733,186.74449996948243,185.9,190.4207287879945,188.13484521960726,2.2858835683872485,1.8634423289387012,3.086678600942533,3.100418253236668,202.39943606243705,171.08956387652782,0.16766154928806926,56.89520747003464,-10.842471292252952,128057400.0,0.014901698485763646,1.0457068283735762,2.4789906342217005,-1.365932511618495,0.7352522816861606,0.0,0.0,1.0
2023-03-31,AAPL,159.83511792767183,162.35406341845376,159.3136181978193,162.2556610107422,68749800,1.5644435377089039,0.7701446369884346,157.2029800415039,153.59379501342772,148.96789764404298,156.49818808433326,152.98260501216734,3.5155830721659242,2.9786206653898235,1.1012686289925455,1.2318627936681716,162.21370603534703,144.97388399150842,0.11224295904877829,70.48465810074197,38.88371510473378,61803980.0,0.018738607957926187,1.0563946349301234,0.9889979619496447,1.9790540473412,-0.39803285980427594,1.0,0.0,0.0
2023-03-31,MSFT,276.04753751584985,281.4375111990139,275.3372928207792,280.4937744140625,32766000,1.496235806630608,-0.37114768224457695,270.56993103027344,261.8335647583008,253.15449462890626,269.31019452357975,261.90943994217645,7.400754581403305,6.033324639501188,1.5317119240168642,1.643524577059787,285.63205965856974,238.03506985803182,0.18178337771352893,67.46144866099195,30.784644000415117,30930670.0,0.021748141793798182,1.0712674468339727,1.261989024325194,1.9183802041771392,-0.41608407481387166,0.0,1.0,0.0
2023-03-31,TSLA,197.52999877929688,207.7899932861328,197.1999969482422,207.4600067138672,170222100,6.237201971890638,-6.11684277968263,193.2230010986328,187.22800064086914,187.50580017089842,193.04215616120567,189.5663386636265,3.4758174975791576,2.1859173626667925,3.3704658488171995,3.3034024131634547,204.7993271847929,169.65667409694538,0.1876997722966465,64.17739373791277,54.39338171936705,131759900.0,0.05104596546406436,1.108060792209206,0.7220929756684091,2.4789906342217005,-1.365932511618495,0.0,0.0,1.0
2023-04-03,AAPL,161.63573905142377,163.62333513475417,161.58653785817188,163.50526428222656,56976200,0.7701446369884346,-0.3249597474905719,158.0659149169922,154.20090255737304,149.52895751953125,157.57619980708608,153.76206125439396,3.8141385526921283,3.1457242428502843,1.0554273442508992,1.189858113650239,163.81260928839356,144.58919582635252,0.12466472726959975,71.96806665341713,-17.12528618265071,60137460.0,0.012457074611778701,1.0603392170249566,1.5644435377089039,0.9889979619496447,1.9790540473412,1.0,0.0,0.0
2023-04-03,MSFT,278.761931454292,280.4645469741528,276.26154151333856,279.4527282714844,24883300,-0.37114768224457695,-0.017407244449585413,272.02931823730466,263.3104637145996,254.0809161376953,270.8705843309497,263.20894278138445,7.6616415495652745,6.358988021514006,1.1879064898749423,1.6584842464890512,287.6544972620683,238.966430167131,0.18490745262486014,66.09211493341493,-24.057559665506922,29072340.0,0.01504013035339239,1.061305062963169,1.496235806630608,1.261989024325194,1.9183802041771392,0.0,1.0,0.0
2023-04-03,TSLA,199.91000366210935,202.69000244140625,192.1999969482422,194.7700042724609,169545900,-6.11684277968263,-1.1244043709844886,194.3750015258789,187.2760009765625,188.73280029296876,193.3079789475526,189.951795375392,3.356183572160603,2.4199706045655547,4.131289574901188,3.5706506892718894,204.92809349094296,169.62390846218204,0.1885141974661196,53.950761844412334,-0.3972457160380416,135746050.0,0.053858424105642816,1.0400158229395142,6.237201971890638,0.7220929756684091,2.4789906342217005,0.0,0.0,1.0
2023-04-04,AAPL,163.92838412805693,164.16452584406122,162.4622725801105,162.97393798828125,46278300,-0.3249597474905719,-1.129021989277812,158.69073333740235,154.89115295410156,150.01572662353516,158.40662106573149,154.44442249394118,3.96219857179031,3.3090191086382896,1.0614875845849994,1.1228684448176127,164.95353517738735,144.82877073081576,0.12992843078994384,70.34907288552391,-18.776085453224333,57371460.0,0.010444941595957049,1.0521836456119276,0.7701446369884346,1.5644435377089039,0.9889979619496447,1.0,0.0,0.0
2023-04-04,MSFT,279.4527472277195,282.5855611844231,277.93498937950386,279.4040832519531,25824300,-0.017407244449585413,-0.9889451306551611,273.3330352783203,264.91724624633787,254.9605569458008,272.1834303187964,264.4085828162414,7.774847502555019,6.642159917722209,1.2009419596444024,1.620459372449174,289.044211638691,240.7902808539847,0.18214718546423575,66.02467564102298,3.781652755060616,28198900.0,0.016644609308467374,1.054684386203171,-0.37114768224457695,1.496235806630608,1.261989024325194,0.0,1.0,0.0
2023-04-04,TSLA,197.32000732421875,198.7400054931641,190.32000732421875,192.5800018310547,126463800,-1.1244043709844886,-3.6660076287606036,193.8750015258789,187.51950073242188,189.70940032958984,193.1959824680914,190.14647733507073,3.0495051330206593,2.5458775102565756,3.3001429598514744,3.5022708112492413,205.3304434339691,169.70855803087466,0.18996363185674514,52.39894428652781,-25.41028712578718,133053290.0,0.043722079597506604,1.0269865324879135,-6.11684277968263,6.237201971890638,0.7220929756684091,0.0,0.0,1.0
2023-04-05,AAPL,162.09822184489292,162.40324825832465,159.20536551321473,161.13392639160156,51511700,-1.129021989277812,0.5495700645251178,159.27422485351562,155.4269226074219,150.43779388427734,158.82620650048074,154.93994130117525,3.886265199305484,3.424468326771729,1.0931863473635075,1.172121899311812,165.62673382811363,145.22711138673014,0.13124896317293083,64.90380287164413,11.308539855612665,54952450.0,0.019846116933426868,1.0367182447444736,-0.3249597474905719,0.7701446369884346,1.5644435377089039,1.0,0.0,0.0
2023-04-05,MSFT,278.1100534490355,279.37484150873803,275.25939610333745,276.64093017578125,22064800,-0.9889451306551611,2.5533123661743984,274.5054046630859,266.407763671875,255.79541625976563,272.8691995275633,265.31468262065175,7.5545169069115445,6.824631315560076,1.2505181283893756,1.6514861717671843,289.4907223700487,243.3248049737013,0.17329043553403456,62.14562741719307,-14.557993827519045,26918050.0,0.014876487737319168,1.0384116677489552,-0.017407244449585413,-0.37114768224457695,1.496235806630608,0.0,1.0,0.0
2023-04-05,TSLA,190.5200042724609,190.67999267578125,183.75999450683597,185.5200042724609,133882500,-3.6660076287606036,-0.2479553165553039,193.31200256347657,187.69550094604492,190.54200042724608,192.0150627456867,189.80377562672928,2.211287118957415,2.4789594319967434,3.3446434028097287,3.535168443052264,205.34563621234528,170.04536567974455,0.18807201214028127,47.641505671003834,5.866263705503072,131403900.0,0.03730054985759025,0.9884094362271935,-1.1244043709844886,-6.11684277968263,6.237201971890638,0.0,0.0,1.0
2023-04-06,AAPL,159.8252203026454,162.31466233453045,159.40212310856722,162.01947021484375,45390100,0.5495700645251178,-1.5972337067959752,159.838037109375,156.11914138793946,150.8907373046875,159.31747784115197,155.46435085033588,3.8531269908160937,3.510200059580602,1.0893490382883801,1.08916324732934,166.12399331850247,146.11428945737646,0.1281694459964011,66.25747294499743,-11.883902103793897,52729250.0,0.017976476667286318,1.0377937565787823,-1.129021989277812,-0.3249597474905719,0.7701446369884346,1.0,0.0,0.0
2023-04-06,MSFT,275.5415966022882,284.171421432575,274.3935542461789,283.7044372558594,29770300,2.5533123661743984,-0.7579040850855923,275.8616577148438,268.3185874938965,256.79930236816404,274.53615917807036,266.6768866677042,7.859272510366168,7.031559554521295,1.3398893251691155,1.6849696083122099,290.4160795053625,246.22109548243043,0.16471085524008808,67.41581306651415,34.922138428628415,26233990.0,0.03446497799249412,1.0573417216662744,-0.9889451306551611,-0.017407244449585413,-0.37114768224457695,0.0,1.0,0.0
2023-04-06,TSLA,183.0800018310547,186.38999938964844,179.74000549316406,185.05999755859372,123857900,-0.2479553165553039,-0.29720256079848184,192.59600219726562,188.30250091552733,191.35460052490234,190.94505271690318,189.45238465871924,1.4926680581839378,2.281701157234182,3.3326961321480537,3.324801305563054,204.59596729993387,172.0090345311208,0.173056292988013,47.33991187451633,-7.487610404645862,129370300.0,0.03593425907389226,0.9827803489535798,-3.6660076287606036,-1.1244043709844886,-6.11684277968263,0.0,0.0,1.0
2023-04-10,AAPL,158.8314221542027,159.431640625,157.5129143705151,159.431640625,47716900,-1.5972337067959752,-0.7591128765512267,160.0131820678711,156.78479232788087,151.2506594848633,159.33504134635936,155.75822416697767,3.576817179381692,3.5235234835408202,1.2338174367306292,1.1086223876398942,165.70031966343905,147.86926499232268,0.11372949127506346,59.08542137464012,5.126227966010211,51581290.0,0.012034789624965066,1.016882047409189,0.5495700645251178,-1.129021989277812,-0.3249597474905719,1.0,0.0,0.0
2023-04-10,MSFT,281.37908101323706,281.7585352734682,277.00092706983764,281.5542297363281,23103000,-0.7579040850855923,-2.2668296414176115,276.719775390625,270.30334930419923,257.61674438476564,275.61586234087923,267.77891208019486,7.836950260684375,7.192637695753912,1.3788208765237853,1.6422252907268486,289.30865328222734,251.29804532617112,0.14062203836504852,64.47319608889882,-22.395810589748844,25727090.0,0.016897661981800167,1.0416231632389696,2.5533123661743984,-0.9889451306551611,-0.017407244449585413,0.0,1.0,0.0
2023-04-10,TSLA,179.94000244140625,185.1000061035156,176.11000061035156,184.50999450683597,142154600,-0.29720256079848184,1.235704757019196,192.0060012817383,188.85600051879882,191.83940032958984,189.95504376150822,189.08628168450565,0.8687620770025717,1.99911334118786,3.3257554222955115,3.3283488742345324,203.71235113779616,173.99964989980148,0.15732992945086255,46.95715385063566,14.772331841570052,131954520.0,0.04872367763704508,0.9769877260980635,-0.2479553165553039,-3.6660076287606036,-1.1244043709844886,0.0,0.0,1.0
2023-04-11,AAPL,159.74652133194326,159.7563555644006,157.93601661540757,158.22137451171875,47644200,-0.7591128765512267,-0.4353182252510246,160.26113891601562,157.29300994873046,151.5476678466797,159.1637079871839,155.9406797480696,3.223028239114285,3.463424434655513,1.1847788840167108,1.1191554655974734,165.21746342233783,149.36855647512309,0.10076040220974017,56.03074760646472,-0.1523569217614762,51106680.0,0.011505012863215909,1.0059021348964643,-1.5972337067959752,0.5495700645251178,-1.129021989277812,1.0,0.0,0.0
2023-04-11,MSFT,278.0128240085293,278.2366070491665,274.0141236263016,275.171875,27276600,-2.2668296414176115,0.23334137754811302,277.347314453125,271.70970993041993,258.3034344482422,275.5475565961286,268.3265389631434,7.221017632985195,7.198313683200168,1.5074434047436467,1.741911837949245,287.3294445929107,256.08997526792916,0.11497369502540568,56.57892721237867,18.065186339436433,25770730.0,0.015344894614919693,1.0127421470158968,-0.7579040850855923,2.5533123661743984,-0.9889451306551611,0.0,1.0,0.0
2023-04-11,TSLA,186.69000244140625,189.19000244140625,185.6499938964844,186.7899932861328,115770900,1.235704757019196,-3.3460036536464677,191.50400085449218,189.47150039672852,192.01720031738282,189.46811291914278,188.91618624758914,0.5519266715536446,1.709676007261017,3.3461733914967366,3.3337754531890638,202.75702913074858,176.18597166270845,0.14023775297289465,48.80505254573215,-18.559863697692514,131446450.0,0.018951810440397156,0.9858474382427912,-0.29720256079848184,-0.2479553165553039,-3.6660076287606036,0.0,0.0,1.0
2023-04-12,AAPL,158.6346426672523,159.4611686435216,157.21773241416443,157.53260803222656,50133100,-0.4353182252510246,3.410364743239991,160.50220947265626,157.66248931884766,151.88847381591796,158.91276953257508,156.05860036171086,2.8541691708642247,3.3415733818972555,1.1868024322459154,1.102163757647033,164.8368637965672,150.48811484112812,0.09100927568396426,54.30991189757817,5.223930719793812,51520770.0,0.014241091145385156,0.9991762067998404,-0.7591128765512267,-1.5972337067959752,0.5495700645251178,1.0,0.0,0.0
