Date,Open,High,Low,Close,Volume
2023-08-01,193.3601546102926,193.842954166062,192.41423613585215,192.73939514160156,35175100
2023-08-02,192.17773571935334,192.3156805851802,189.03456234552243,189.75384521484375,50389300
2023-08-03,188.75868668614032,189.54693452970886,187.8915960163783,188.3645477294922,61235200
2023-08-04,182.79747042079737,184.6301752435833,179.25029494609427,179.31927490234375,115956800
2023-08-07,179.4572213905704,180.44254624962392,174.74736976708382,176.22535705566406,97576100
2023-08-08,177.05302113799038,177.62451134366992,174.97398514494694,177.16140747070312,67823000
2023-08-09,178.21570618554995,178.2748232727554,174.41235154839882,175.57504272460938,60378500
2023-08-10,176.8460961883882,178.09746293161143,174.99369573264087,175.35826110839844,54686900
2023-08-11,174.95375100085724,176.23639103718068,174.19402209160106,175.41746520996094,52036700
2023-08-14,175.59504844195268,177.2920967961584,174.9438523177461,177.06517028808594,43675600
2023-08-15,176.49291042563854,177.08489459113486,174.68732936330193,175.0819854736328,43622600
2023-08-16,174.76630032742042,176.15747319458026,174.1447025205994,174.21377563476562,46964900
2023-08-17,174.7761679719839,175.14122571711877,171.1650049538571,171.67807006835938,66062900
2023-08-18,170.00075151281027,172.76339001893962,169.66529224450343,172.16152954101562,61172200
2023-08-21,172.7337706675176,173.77962299820936,171.42151715942626,173.4934844970703,46311900
2023-08-22,174.69721483499137,175.30893640777694,173.89802631437342,174.8649444580078,42038900
2023-08-23,176.1377232252428,179.12728783194132,175.9502562936072,178.70301818847656,52722800
2023-08-24,178.25900483655056,178.6832744289853,173.66118769058747,174.02626037597656,54945800
2023-08-25,175.0129045232152,176.759273390786,173.473724817143,176.2264862060547,51449600
2023-08-28,177.68672884995053,178.1800564429962,176.16728648764175,177.785400390625,43820700
2023-08-29,177.30196426395187,182.4325690983829,177.1046362040057,181.66297912597656,53003900
2023-08-30,182.47204640358012,185.34321714142652,182.27471834075723,185.1458740234375,60813900
2023-08-31,185.33334709899387,186.59626480914432,184.97815055206615,185.36294555664062,60794500
2023-09-01,186.96134589549212,187.38560051082152,185.76748618147488,186.93174743652344,45766500
2023-09-05,185.76746926717502,187.44478036173828,185.10641198511868,187.16851806640625,45280000
2023-09-06,185.88585963952747,186.32986658571798,179.04834537431464,180.46913146972656,81755800
2023-09-07,172.84227669356144,175.83185624974686,171.22416252451072,175.19052124023438,112488800
2023-09-08,175.9699602080161,177.83473792603073,175.41742065198358,175.80221557617188,65551300
2023-09-11,177.6670388917848,177.89396541040293,174.97345890425444,176.9665069580078,58953100
2023-09-12,177.09477490699047,177.72623373133553,172.487096210491,173.9473419189453,90370200
2023-09-13,174.15453395453247,174.93400012779577,171.65829707262085,171.88523864746094,84267900
2023-09-14,171.67803539320033,173.75001770449512,171.26364194197464,173.3948211669922,60895800
2023-09-15,174.12494522635322,174.14468255030425,171.5004532372104,172.674560546875,109259500
2023-09-18,174.12491003199494,176.98621921988467,173.81904932082622,175.59503173828125,67257600
2023-09-19,175.1510856525732,177.23292932503867,174.76629061620125,176.68040466308594,51826900
2023-09-20,176.86785847407558,177.3019893003594,173.05936766417838,173.14817810058594,58436200
2023-09-21,172.22071489897561,173.9473619674597,171.53992021743218,171.60897827148438,63149100
2023-09-22,172.33909518451154,174.7169382879251,171.7273736602944,172.45748901367188,56725400
2023-09-25,171.8753837600089,174.60842368932387,171.82604797435675,173.7303009033203,46172700
2023-09-26,172.48713399466078,172.86205287379087,169.36929877984454,169.66529846191406,64588900
2023-09-27,170.3164478696235,170.73084132501634,166.7940959712009,168.15567016601562,66921800
2023-09-28,167.0801950701548,169.73430008001054,165.38314684947002,168.4121856689453,56294400
2023-09-29,169.72449683733615,170.7604882058458,168.06690763668684,168.92530822753906,51861100
2023-10-02,168.9351141150612,171.97401410977108,168.64897565996583,171.4313507080078,52164500
2023-10-03,169.96124934298015,171.31297744317223,168.54047825044546,170.09938049316406,49594600
2023-10-04,168.80687858022958,171.88525384459265,168.68848474300435,171.34259033203125,53020300
2023-10-05,171.47084810780015,173.10869980697885,170.3756599300563,172.57591247558594,48527900
2023-10-06,171.48068444244805,175.6147723242181,170.86894795356997,175.12144470214844,57266700
2023-10-09,174.450569230968,176.66068313153215,173.45405252336897,176.6014862060547,42390800
2023-10-10,175.72330653262233,177.32168322438636,175.57529921161475,176.00942993164062,43698000
2023-10-11,175.82201043112758,177.45000107017458,175.23002615297557,177.40066528320312,47551100
2023-10-12,177.6670488234186,179.90674578858014,176.6507798893927,178.2985076904297,56743100
2023-10-13,178.9990143278533,179.50220314362676,175.7627859383901,176.46331787109375,51427100
2023-10-16,174.39134016768617,176.69024903281087,174.15453745424634,176.33505249023438,52517000
2023-10-17,174.29265257502803,176.03903666999224,172.46734930467605,174.78598022460938,57549400
2023-10-18,173.23695950912395,175.21027033840411,172.77323025982977,173.4934844970703,54764400
2023-10-19,173.69080766680926,175.46679037407037,172.85215962113486,173.11856079101562,59302900
2023-10-20,172.97054807703984,173.07908076842247,170.33618008275127,170.57298278808594,64244000
2023-10-23,168.62928473640696,171.68790756499885,167.6623515662161,170.69139099121094,55980100
2023-10-24,170.74067811302473,171.35239949336875,169.16202383806623,171.12547302246094,43816600
2023-10-25,169.5863166088348,170.75056262830392,168.37271975850888,168.8167266845703,57157000
2023-10-26,168.0964590692853,169.09299056011605,163.45918215856796,164.66290283203125,70625300
2023-10-27,164.6826577744484,166.70530437202822,164.60372353518264,165.9751739501953,58499100
2023-10-30,166.76449089816728,168.8857938712959,166.61648356307745,168.0175323486328,51131000
2023-10-31,167.090040488145,168.61934378752,165.65937860654427,168.4910888671875,44846000
2023-11-01,168.71808481806195,171.9049777602895,167.84982318964867,171.64845275878906,56934900
2023-11-02,173.17774724497193,175.40758286457637,173.11855033416663,175.2003936767578,77334800
2023-11-03,171.91486569633807,174.46043878115682,171.03674287311975,174.29269409179688,79829200
2023-11-06,174.02626772873157,177.03555436857033,173.858538133294,176.83822631835938,63841300
2023-11-07,176.78893738265648,180.0054441684603,176.58174814434753,179.3937225341797,70530000
2023-11-08,179.91659936077735,181.00191115396063,179.1667317000403,180.4493865966797,49340300
2023-11-09,180.51844768984608,181.6629563158929,179.38378514108624,179.9757843017578,53763500
2023-11-10,181.75416743266703,184.3228576622084,181.31946461766734,184.15489196777344,66133400
2023-11-13,183.58184574005094,183.78930789371245,181.99123723697815,182.57412719726562,43627500
2023-11-14,185.43922075842696,185.84428607992842,184.05608926427885,185.18235778808594,60108400
2023-11-15,185.5873915048758,187.21751156501972,185.5182274044454,185.74545288085938,53790500
2023-11-16,187.2866746678448,188.6599317940755,186.37774261703024,187.42498779296875,54412900
2023-11-17,187.9584954748911,188.08693448765234,186.29873780998344,187.40524291992188,50922700
2023-11-20,187.6028350817968,189.59850904887813,187.592960955599,189.14404296875,46505100
2023-11-21,189.10452557023848,189.21320125507725,187.45464204586924,188.3437957763672,38134500
2023-11-22,189.18354656200316,190.60618938615343,188.53149251239262,189.00570678710938,39617700
2023-11-24,188.57100791556658,188.60064536615056,186.970525284031,187.68185424804688,24048300
2023-11-27,187.63243679384846,188.3734031425855,186.6247183385664,187.50399780273438,40552600
2023-11-28,187.49413155220094,188.77847629228074,187.1187037624085,188.10665893554688,38415400
2023-11-29,188.60063575450744,189.77630481775705,186.69388951411068,187.0890655517578,43014200
2023-11-30,187.55341843722022,188.02764780463457,185.92329832735996,187.66209411621094,48794400
2023-12-01,188.03754149609296,189.25272234216075,186.95078459310412,188.93658447265625,45704800
2023-12-04,187.69172432124148,187.7608884211111,185.19219887595256,187.14834594726562,43389500
2023-12-05,187.9189436108549,192.05846275973386,187.8892910892655,191.09027099609375,66628400
2023-12-06,192.10788966712872,192.4141533735728,189.79607806848605,190.00355529785156,41089700
2023-12-07,191.29776300970337,192.6512567588297,191.25823636118906,191.9300537109375,47477700
2023-12-08,191.86091528323507,193.629363703371,191.33730018286,193.3527374267578,53406400
2023-12-11,190.7840156527889,191.1594434259829,189.11436907200368,190.85316467285156,60943700
2023-12-12,190.75438957156285,192.3746354774224,189.41076991243543,192.36476135253906,52696900
2023-12-13,192.74018081786602,195.61513413450965,192.50308121236986,195.57562255859375,70404200
2023-12-14,195.63488831127654,197.2156075489979,193.79729107961322,195.7238006591797,66831600
2023-12-15,195.1507962246044,196.01031245444227,194.62718115642724,195.19032287597656,128538400
2023-12-18,193.7281513997374,194.26165570440122,192.04863040265064,193.5305633544922,55751900
2023-12-19,193.79731295132126,194.5777909959987,193.53056080250687,194.5679168701172,40714100
2023-12-20,194.5283816611859,195.2989855460905,192.4833221435547,192.4833221435547,52242800
2023-12-21,193.73802319308166,194.70621508029078,191.16933361068988,192.33511352539062,46482500
2023-12-22,192.82909873139974,193.0563392932213,190.64572606781581,191.2681427001953,37149600
2023-12-26,191.27801448490152,191.55464074590694,190.5074106042434,190.72476196289062,28919300
2023-12-27,190.17150836602553,191.16933772508392,188.78836199381533,190.82354736328125,48087700
2023-12-28,191.80160450052028,192.31534537884878,190.84328683757997,191.24835205078125,34049900
2023-12-29,191.56452296375952,192.0585006042798,189.4206618129017,190.21102905273438,42672100
2024-01-02,184.89582930034302,186.17030008579113,181.6751004330507,183.40402221679688,82488700
2024-01-03,182.00112426612563,183.6411336613478,181.22063114701328,182.03076171875,58414500
2024-01-04,179.95603270422265,180.88471299934187,178.70134046081682,179.71893310546875,71983600
2024-01-05,179.79798286255345,180.55869755734878,177.99989705667167,178.9977264404297,62379700
2024-01-08,179.89679059145493,183.36452360523833,179.3139005382843,183.3249969482422,59144500
2024-01-09,181.70475788649966,182.9199388244019,180.5290885321457,182.91006469726562,42841800
2024-01-10,182.12956878813148,184.15486512874935,181.7047401626592,183.94740295410156,46792900
2024-01-11,184.293153408918,184.7970202008086,181.40832608034748,183.35459899902344,49128400
2024-01-12,183.81896194364214,184.49077939116623,182.95944565085554,183.68064880371094,40477800
2024-01-16,179.96593271976667,182.04062970854807,178.7507369031224,181.41822814941406,65603000
2024-01-17,179.08665457169852,180.72664884969066,178.12833676151584,180.4796600341797,47317400
2024-01-18,183.8485869578717,186.86185345428623,183.59172402252184,186.35800170898438,78005800
2024-01-19,187.04951962775425,189.63795687149488,186.5456680110328,189.25265502929688,68903000
2024-01-22,189.9838116367789,192.97731505960866,189.94428498185601,191.55465698242188,60133900
2024-01-23,192.67105542323813,193.392258603415,191.49538615178406,192.82911682128906,42355600
2024-01-24,193.06621990928542,194.01466361551059,191.99922639290756,192.1573028564453,53631300
2024-01-25,192.8686550164736,193.90601120482225,190.78406851274562,191.831298828125,54822100
2024-01-26,191.93007928184088,192.41416772814074,189.6281416366758,190.10235595703125,44594000
2024-01-29,189.69728055859,189.88499446653958,187.29655655692048,189.420654296875,47145600
2024-01-30,188.64014902264395,189.48979101081807,185.21194362297624,185.7750701904297,55859400
2024-01-31,184.7871100896247,184.84640005696093,182.12952360814134,182.1789093017578,55467800
2024-02-01,181.77390231724044,184.69824158324056,181.6059517240919,184.6093292236328,64885400
2024-02-02,177.6936236133024,185.07365019396582,177.09097033579843,183.61148071289062,102551700
2024-02-05,185.88374317202,186.97049979528117,183.60156933816978,185.41940307617188,69668800
2024-02-06,184.60931480628852,187.02980210381148,184.5204024536245,187.01992797851562,43490800
2024-02-07,188.3437971267345,188.74886241631054,186.33824908078662,187.1286163330078,53439000
2024-02-08,187.1088468471974,187.25703410679802,185.09342474162452,186.05174255371094,40962000
2024-02-09,186.61557552858977,187.94113632063826,185.97259122428568,186.8134307861328,45155200
2024-02-12,186.38806813077576,186.63537211912902,184.7756412965565,185.1317596435547,41781900
2024-02-13,183.76666370675508,184.20192116931864,181.5310258479947,183.04452514648438,56529500
2024-02-14,183.32148884677065,183.52921572281525,180.4725423642709,182.16409301757812,54630500
2024-02-15,181.57057328309747,182.50043860227981,179.3943014199978,181.87722778320312,65434500
2024-02-16,181.44199396902647,182.8565806751117,179.71086599707365,180.34396362304688,49752500
2024-02-20,179.82955095197704,180.46264852115328,178.0588611409836,179.60203552246094,53665600
2024-02-21,179.9779444437335,180.91769653606136,178.71174929095213,180.35385131835938,41371400
2024-02-22,181.50135795637885,182.96540858894926,180.4923684458442,182.3817596435547,52292200
2024-02-23,183.01485026342843,183.04452553646294,180.26483093781445,180.5517120361328,45119700
2024-02-26,180.27473021897956,180.78911167382452,178.70186529911302,179.2063751220703,40867400
2024-02-27,179.1470080612827,181.93658908973126,177.62360710096542,180.66050720214844,54318900
2024-02-28,180.54178846123017,181.14521076395337,178.1874648834917,179.4635467529297,48953900
2024-02-29,179.31516246277232,180.6011460945577,177.59392143922238,178.80076599121094,136682600
2024-03-01,177.61373507516265,178.58316252471684,175.46713817545924,177.72254943847656,73563100
2024-03-04,174.25039570154502,174.99230771576262,171.91584529303745,173.21173095703125,81510100
2024-03-05,168.91849794898403,170.1846930657021,167.7907924514621,168.285400390625,95132400
2024-03-06,169.21525418377138,169.39332087872134,166.8609157238647,167.29617309570312,68587700
2024-03-07,167.32588185679398,168.88884496206234,166.67301076258389,167.17750549316406,71765100
2024-03-08,167.17750030588184,171.82681238429842,167.11814976227143,168.8888397216797,76267000
2024-03-11,171.07499261235472,172.49946586057737,170.1945911039721,170.8870391845703,60139500
2024-03-12,171.28272310113206,172.15323790323208,169.16580172767317,171.3618621826172,59825400
2024-03-13,170.90684419661972,171.3223130850131,168.91851047344855,169.28453063964844,52488700
2024-03-14,171.0453430786352,172.43023944819464,170.19461671040915,171.13436889648438,72913500
2024-03-15,169.3240932528417,170.75845336914062,168.45357838204507,170.75845336914062,121752700
2024-03-18,173.67661275318792,175.7935338090815,171.64871749027145,171.8465576171875,75604200
2024-03-19,172.45991109697533,174.7054356079408,171.1640405724947,174.18115234375,55215200
2024-03-20,173.82501083363408,176.74319458007812,173.20180001631465,176.74319458007812,53423100
2024-03-21,175.1406653733646,175.57592275278003,168.9976284397713,169.52191162109375,106181300
2024-03-22,169.90772263085663,171.18381963278856,168.22605856941686,170.422119140625,71160100
2024-03-25,168.73057383883838,170.085794876263,167.6226416976105,169.00755310058594,54288300
2024-03-26,168.16670300567833,169.57138777241732,167.7512341389727,167.8798370361328,57388400
2024-03-27,168.57227437363676,171.72787530814264,168.27550660374618,171.4409942626953,60273300
2024-03-28,169.8978451053126,170.37266455083602,168.67121185228598,169.63075256347656,65672700
2024-04-01,169.3438900607447,169.40324060587884,167.6523240532299,168.19639587402344,46240500
2024-04-02,167.25662806803024,167.51381877100314,166.41578850586058,167.0192108154297,49329500
2024-04-03,166.96973884210524,168.83935621904524,166.76201196368757,167.82046508789062,47691700
2024-04-04,168.45358430225178,170.0660111961713,166.99945068359375,166.99945068359375,53704400
2024-04-05,167.7611226870966,168.5524984345705,167.12802510796487,167.75123596191406,42104800
2024-04-08,167.20715459942008,167.37531948329715,166.425680716199,166.63340759277344,37425500
2024-04-09,166.88073030235694,168.24585316442327,166.53451377109624,167.84027099609375,42373800
2024-04-10,166.97963118021664,167.26649712267962,165.307854051912,165.9706268310547,49709300
2024-04-11,166.5246002673459,173.5678277091418,166.34654865134516,173.15234375,91070300
2024-04-12,172.38075949507746,176.43655077441642,172.33131077483722,174.6460723876953,101670900
2024-04-15,173.4689334092555,174.72524206460568,170.63977480010448,170.82772827148438,73531800
2024-04-16,169.89781183493915,171.88613013777277,166.45534511410173,167.55337524414062,73711200
2024-04-17,167.78091646807817,168.80969440593617,166.1882781982422,166.1882781982422,50901200
2024-04-18,166.21794611620325,166.8213684176903,164.75391081370103,165.23861694335938,43122900
